# NOTES:
#
# This is a trace of Super Mario Bros from the FCEUX emulator.
#
# It's not a complete trace; I've snipped a bunch of repetitive stuff (but not all of it).
#
# More importantly, the trace goes _just_ up until the point where the program
# writes the first data into the PPU's palette memory space.
#
# For some reason my emulator never hits this area, and it's been a real pain
# to figure out what's going wrong.
#
# This trace uses indentation based on the stack pointer to help show you
# subroutine structure, which is really helpful.
#
# Figuring this out requires ridiculous amounts of focus and it's very easy
# to lose my place after each debugging session, so I'm writing this to help
# me pick back up the next time.
#
# I'm going to mark points in the trace where I _last_ checked that we've hit
# with the text ===MARK=== after the trace line.
#
# Other lines that are interesting will be marked with ===NOTE===


  $8000: 78       SEIA:00 X:00 Y:00 S:FD P:nvubdIzc 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:A8 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:A8 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:A8 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:A7 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:A7 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:A7 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:A7 S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:A7 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:A7 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:A7 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:A6 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:A6 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:A6 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:A6 S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:A6 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:A6 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:A6 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:A5 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:A5 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:A5 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:A5 S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:A5 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:A5 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:A5 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:A4 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:A4 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:A4 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:A4 S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:A4 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:A4 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:A4 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:A3 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:A3 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:A3 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:A3 S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:A3 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:A3 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:A3 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:A2 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:A2 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:A2 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:A2 S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:A2 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:A2 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:A2 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:A1 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:A1 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:A1 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:A1 S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:A1 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:A1 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:A1 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:A0 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:A0 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:A0 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:A0 S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:A0 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:A0 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:A0 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:9F S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:9F S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:9F S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:9F S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:9F S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:9F S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:9F S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:9E S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:9E S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:9E S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:9E S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:9E S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:9E S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:9E S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:9D S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:9D S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:9D S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:9D S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:9D S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:9D S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:9D S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:9C S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:9C S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:9C S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:9C S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:9C S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:9C S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:9C S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:9B S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:9B S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:9B S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:9B S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:9B S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:9B S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:9B S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:9A S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:9A S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:9A S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:9A S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:9A S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:9A S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:9A S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:99 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:99 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:99 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:99 S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:99 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:99 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:99 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:98 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:98 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:98 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:98 S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:98 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:98 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:98 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:97 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:97 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:97 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:97 S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:97 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:97 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:97 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:96 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:96 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:96 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:96 S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:96 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:96 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:96 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:95 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:95 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:95 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:95 S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:95 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:95 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:95 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:94 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:94 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:94 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:94 S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:94 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:94 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:94 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:93 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:93 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:93 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:93 S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:93 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:93 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:93 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:92 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:92 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:92 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:92 S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:92 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:92 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:92 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:91 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:91 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:91 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:91 S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:91 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:91 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:91 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:90 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:90 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:90 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:90 S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:90 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:90 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:90 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:8F S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:8F S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:8F S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:8F S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:8F S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:8F S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:8F S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:8E S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:8E S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:8E S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:8E S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:8E S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:8E S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:8E S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:8D S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:8D S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:8D S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:8D S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:8D S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:8D S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:8D S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:8C S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:8C S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:8C S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:8C S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:8C S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:8C S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:8C S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:8B S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:8B S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:8B S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:8B S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:8B S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:8B S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:8B S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:8A S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:8A S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:8A S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:8A S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:8A S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:8A S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:8A S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:89 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:89 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:89 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:89 S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:89 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:89 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:89 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:88 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:88 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:88 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:88 S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:88 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:88 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:88 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:87 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:87 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:87 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:87 S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:87 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:87 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:87 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:86 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:86 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:86 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:86 S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:86 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:86 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:86 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:85 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:85 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:85 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:85 S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:85 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:85 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:85 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:84 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:84 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:84 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:84 S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:84 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:84 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:84 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:83 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:83 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:83 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:83 S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:83 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:83 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:83 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:82 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:82 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:82 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:82 S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:82 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:82 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:82 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:81 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:81 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:81 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:81 S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:81 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:81 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:81 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:80 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:80 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:80 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:80 S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:80 S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:80 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:80 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:7F S:F7 P:nvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:7F S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:7F S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:7F S:F7 P:nvubdIZC 
        $90D8: C0 60    CPY #$60A:00 X:01 Y:7F S:F7 P:nvubdIZC 
        $90DA: B0 02    BCS $90DEA:00 X:01 Y:7F S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:01 Y:7F S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:01 Y:7E S:F7 P:nvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:01 Y:7E S:F7 P:nvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:01 Y:7E S:F7 P:nvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:01 Y:7E S:F7 P:nvubdIZC 
